c_weather_empath,c_traveling_empath,economics_empath,rural_empath,c_fight_empath,c_vacation_empath,music_empath,c_followers_count,c_anticipation_empath,death_empath,home_empath,office_empath,c_crime_empath,c_irritability_empath,c_philosophy_empath,night_empath,c_exotic_empath,c_listed_count,c_friends_empath,traveling_empath,dominant_heirarchical_empath,c_leisure_empath,c_warmth_empath,c_music_empath,ship_empath,c_status length,c_in_degree,hate_empath,c_terrorism_empath,politics_empath,c_war_empath,c_death_empath,aggression_empath,ridicule_empath,c_aggression_empath,c_masculine_empath,c_negotiate_empath,c_money_empath,time_diff,c_ocean_empath,c_social_media_empath,c_communication_empath,hipster_empath,c_speaking_empath,c_hate_empath,created_at,c_wedding_empath,c_number urls,c_timidity_empath,c_payment_empath,fire_empath,c_baddies,c_time_diff,c_noise_empath,c_computer_empath,c_government_empath,children_empath,work_empath,c_exasperation_empath,cleaning_empath,c_liquid_empath,c_pride_empath,c_disgust_empath,c_musical_empath,c_rural_empath,c_superhero_empath,c_violence_empath,c_listen_empath,c_home_empath,sympathy_empath,c_sympathy_empath,c_children_empath,c_swearing_terms_empath,c_hipster_empath,c_dominant_heirarchical_empath,c_heroic_empath,science_empath,c_divine_empath,c_time_diff_median,c_swimming_empath,c_vehicle_empath,sentiment,c_sleep_empath,furniture_empath,c_anger_empath,superhero_empath,c_science_empath,c_farming_empath,c_ship_empath,c_sentiment,c_politics_empath,c_work_empath,normal_neigh,c_legend_empath,c_cleaning_empath,sleep_empath,c_furniture_empath,c_ridicule_empath,c_fire_empath,hate_neigh
0.002222846,0.001131357,0.006578947,0.006578947,0.00274386,0.001301497,0.003289474,274890.9,0.003466285,0.004934211,0.015625,0.001233553,0.003674249,0.001316999,0.001156781,0.001233553,0.000620813,3810.4,0.001850774,0,0.000822368,0.003511522,0.003479392,0.001846743,0.012746711,127.0399719,0.000260995,0.006990132,0.005430804,0.012746711,0.005010263,0.003728396,0.001233553,0.002055921,0.003192604,0.001366924,0.007407058,0.004843757,92498.63636,0.004536955,0.005411988,0.001607709,0.009457237,0.00300632,0.004366271,1392153465,0.000800995,182.7,0.002311268,0.001566997,0.009046053,16.7,121020.9096,0.00311999,0.000110733,0.003290997,0.001233553,0,0.001728829,0.002055921,0.00735963,0.004807772,0.008250678,0.002319195,0.008575915,0.002830837,0.001057645,0.000135992,0.010755734,0.000411184,0.002756164,0.002505179,0.002294063,0.008032589,0.00114079,0.001370024,0.002878289,0.005618865,17865.15,0.007746541,0.002608456,0.222181577,0.000745328,0.001233553,0.00880769,0.001233553,0.002230868,0.001696423,0.009627208,0.147878504,0.010600072,0.001713011,1,0.000685081,0.002277716,0.000822368,0.002237841,0.002395907,0.007050907,FALSE
0,0.000170882,0.003799873,0.020582647,0.001925044,0.000500092,0.000949968,194.5,0.00290012,0.002849905,0.013299557,0,0.003633862,0.00112085,0.008031442,0.003799873,0.000170882,4.5,0.000316656,0,0,0.004171614,0.0022417,0.000816748,0.014566181,147.4553736,6.48E-05,0.003799873,0.003887749,0.015199493,0.004400394,0.001424953,0.004749842,0.000316656,0.005109029,0.000854409,0.014289242,0.006388207,145814.7236,0.001424953,0.006058997,0.000670973,0.004433186,0.000316656,0.004634045,1261247694,0.000170882,217,0.001158511,0.001291732,0.007916403,15.5,406759.7346,0.005950884,0.000683527,0.001671156,0.000316656,0,0.002721554,0.000316656,0.00837602,0.006905722,0.018327636,0.000804194,0.02755038,0.001145957,0.008456212,0,0.009896532,0.000633312,0.001000183,0.000841855,0.00112085,0.003412765,0,0.000316656,0.000633312,0.005812793,87143.5,0.005875562,0.001437506,0.27117904,0.001171065,0.001266624,0.001512828,0.001266624,0.000829301,0.000316656,0.016168942,0.2101872,0.015631189,0.001196172,1,0.000158328,0.000841855,0.000633312,0.000975076,0.000500092,0.006863191,FALSE
0.002721373,0.00177258,0.007800312,0.007410296,0.003065955,0.003012294,0.005070203,19551.71429,0.002898688,0.001950078,0.008580343,0.001560062,0.00330201,0.001342071,0.001730221,0.007800312,0.000501204,204.4761905,0.00242506,0.002340094,0.00351014,0.007326384,0.004290945,0.004330275,0.01326053,113.0813617,0.000412341,0.003900156,0.004847368,0.016770671,0.006812955,0.001575318,0.008190328,0.005850234,0.007620014,0.001852796,0.004588843,0.002820607,10443.9397,0.001492096,0.005148033,0.002168569,0.010140406,0.003165247,0.00268493,1278557927,0.001323142,137.6428571,0.001504773,0.003109171,0.008970359,29.78571429,20203.44705,0.006709997,0.000419374,0.005700398,0.003900156,0.002730109,0.002264101,0.006630265,0.003980863,0.002940912,0.006561374,0.004329899,0.005794318,0.007208753,0.000377408,0.0009015,0.007857115,0.00624025,0.010256112,0.002491743,0.002034554,0.013243636,0.003167403,0.003441115,0.007410296,0.003044475,2869.059524,0.00363886,0.001398014,0.061257789,0.002837871,0.004680187,0.001132514,0.00624025,0.005206326,0.003510574,0.006185971,0.057534911,0.008363007,0.00583747,1,0.001378073,0.006337674,0.003120125,0.003588202,0.004894976,0.003479406,TRUE
0.000614904,0.001264665,0.005413766,0.003866976,0.00721709,0.001353442,0,19428.5,0.001809854,0.000773395,0.013534416,0.000386698,0.00168622,0.000386698,0.001721078,0,0.000193349,447.5,0.005286867,0.001160093,0.032482599,0.000684619,0.006710024,0.002510269,0.005027069,79.84871859,0.000254022,0.006573859,0.013315476,0.009280742,0.001264665,0.006548268,0.001933488,0.004253674,0.00370522,0.000228206,0.002722679,0.003004805,10305.26263,0.002142633,0.003055458,0.002107775,0.015854602,0.003055458,0.007166437,1387503774,0.000421555,137,0.000228206,0.000912825,0.003866976,67.5,7414.289605,0.000808253,0.000421555,0.002862109,0.002320186,0.000386698,0.000421555,0.000773395,0.007236152,0.001299523,0.003461217,0.004881109,0.004215551,0.002247205,0,0.000773395,0.012700572,0.000773395,0.001984142,0.001616505,0.00168622,0.01477349,0.02422852,0.00133438,0.000773395,0.002846313,1092.5,0.00342636,0.005093519,0.015691336,0.000456413,0.001160093,0.001492872,0.000386698,0.002212348,0.001844712,0.004339185,0.057938549,0.008519878,0.001790793,1,0.001299523,0.002668761,0,0.001949284,0.005093519,0.003302726,FALSE
0.001157025,0.000165289,0.007933884,0.01322314,0.002564343,0.000366335,0.001322314,7446,0.002586607,0.000661157,0.01553719,0,0.005338504,0.00130005,0.000603136,0.004297521,0.000933715,471.5,0.002162252,0.000330579,0.001322314,0.006938095,0.002586607,0.001264293,0.004958678,110.6,7.97E-05,0.002975207,0.005293975,0.005289256,0.00628571,0.002542078,0.004628099,0.001322314,0.004123459,0.002693876,0.007715293,0.003261256,106368.4724,0.002814636,0.00549502,0.000531624,0.009917355,0.001099004,0.002894921,1371550436,0,159.5,0.000933715,0.001063248,0.002975207,6.5,56041.8191,0.004324504,0.000165289,0.004101194,0.000330579,0.003966942,0.000862202,0.002644628,0.006379487,0.004275256,0.011637706,0.000495868,0.014452342,0.00192545,0.001465339,0.000366335,0.015207276,0.003636364,0.005235954,0.000165289,0.000495868,0.00837645,0.001264293,0.005602289,0.001322314,0.001938942,48.5,0.005235954,0.002363297,0.203138923,0.000768426,0.000330579,0.001688649,0.002644628,0.001063248,0.000330579,0.006701293,0.214537624,0.008474946,0.005401243,1,0.000402091,0.001523359,0.000330579,0.000165289,0.001465339,0.003095967,FALSE
0.002584322,0.001405221,0.000651466,0.008469055,0.002180518,0.003068875,0.004234528,347.5,0.000747032,0.000977199,0.00228013,0.000977199,0.000449564,0.001263896,0.001646159,0.000977199,0.000162866,27.5,0.00128139,0.000325733,0.002605863,0.003883207,0.00370957,0.003646316,0.001628664,156.3517588,0.000209195,0.000651466,0.002658347,0.00228013,0.002612587,0.001635388,0.004560261,0.001954397,0.007153984,0.000449564,0.001741725,0.00305138,5344.251256,0.001472522,0.002782177,0.007695066,0.010423453,0.004856359,0.00061243,1235658467,0.001320426,145,0.002258589,0.002067458,0.001302932,26,3674.191285,0.002955814,0,0.004541396,0.001954397,0.001628664,0.003805136,0.011400651,0.000938163,0.000353998,0.001702689,0.002860249,0.006050277,0.007727378,0,0.000955657,0.002955814,0.005537459,0.007642583,0.008909156,0.001405221,0.013717078,0.001971892,0.003157716,0.004234528,0.001185825,211.25,0.001702689,0.000938163,0.079796155,0.002888514,0.000977199,0.000842597,0.004560261,0.004984236,0.004311229,0.001578858,0.056513219,0.002191288,0.003394607,1,0.000803562,0.010574179,0.001954397,0.000775297,0.004704263,0.001893821,FALSE
0.000572624,0.000181884,0.003759398,0.006265664,0.001872786,0.000181884,0,4064,0.003671571,0.001670844,0.012113617,0.000417711,0.001145248,0.001172219,0.000599595,0.000417711,0.000754508,68,0.001535988,0,0.002506266,0.000936393,0.003408774,0.000181884,0.009189641,91.1725,7.47E-05,0.002088555,0.006298865,0.016290727,0.001744843,0.004291224,0.006265664,0.002506266,0.004951675,0.00039074,0.009633639,0.006359721,23418.82915,0.004681964,0.006150866,0.001798786,0.010860485,0.003206832,0.002317468,1466800476,0.000208855,94,0.000545653,0,0.003759398,10,14117.13065,0.000599595,0.00039074,0.000363769,0.000417711,0.001253133,0,0.002923977,0.006278808,0.005598299,0.005854183,0.004062311,0.006588634,0.00039074,0.000208855,0.000208855,0.012240876,0.002923977,0.002007641,0.000208855,0.00039074,0.009795466,0.004163282,0.000808451,0,0.005470357,677.5,0.007760854,0.001381075,0.120913195,0.000626566,0.001253133,0.002553294,0.000417711,0.000181884,0.001616901,0.008232507,0.157459269,0.012146818,0.000808451,1,0,0.002189526,0.001253133,0.001172219,0.002344439,0.005335501,FALSE
0.001699902,0.001229099,0.001825928,0.003043214,0.002501552,0.001119606,0.001521607,14293,0.003478632,0.003347535,0.010042605,0.000304321,0.000870195,0.002089501,0.001408479,0.001521607,0.000533555,14.6,0.003151545,0.000912964,0.002738892,0.001048385,0.004636413,0.001223564,0.004260499,102.5298847,0.000211187,0.006390749,0.00665579,0.007303713,0.001644565,0.002800745,0.005173463,0.004260499,0.007709585,0.000209276,0.010456538,0.011646002,39509.01005,0.002943596,0.005247725,0.001305066,0.016433354,0.001975369,0.00459639,1316999950,0.000212253,117.6,0.000892359,0.000285033,0.003043214,25.4,30440.43779,0.000998658,0.000280505,0.002817563,0.000608643,0.001521607,0.00052564,0.002434571,0.007257013,0.001857707,0.003444913,0.006885982,0.00378453,0.002504622,0.00058704,0.000975151,0.009719908,0.000912964,0.001823779,0.000500264,0.000884871,0.013708991,0.00770536,0.001394375,0.001521607,0.004301349,5447.5,0.01062695,0.00245244,0.123279645,0.000701917,0.000912964,0.003508078,0.003043214,0.001705991,0.000929425,0.0050952,0.120587972,0.008533632,0.001492313,1,0.000414141,0.002471993,0.001217285,0.002234255,0.003424863,0.003015469,FALSE
0.00059158,0.002031023,0.007375271,0.003470716,0.00327036,0.002558233,0.000433839,1732.090909,0.001726054,0.002603037,0.009544469,0.000433839,0.001212568,0.000523924,0.001083632,0,0.000489685,34.18181818,0.003452855,0.001301518,0.01691974,0.000600472,0.006109144,0.0025574,0.006073753,74.76611591,0.000327829,0.006073753,0.008473447,0.011279826,0.001778906,0.003403611,0.003036876,0.005639913,0.003107017,0.000249445,0.0023219,0.004668536,444.3686869,0.002155724,0.003964065,0.001751558,0.015184382,0.002950994,0.00473902,1344053418,0.000472356,161.0909091,0.001078056,0.00026881,0.003470716,52,833.0134542,0.000355497,0,0.002452199,0.002169197,0.002603037,0.000302697,0.003036876,0.005083196,0.000948805,0.002377454,0.005726632,0.003625909,0.001993202,0.00010073,0.002077214,0.007710323,0.003470716,0.002055644,0.001244253,0.000919823,0.017511399,0.018853793,0.001585494,0.001735358,0.002796254,105.7727273,0.004615088,0.002683872,0.056366417,0,0.002603037,0.003636742,0.001735358,0.001892033,0.001891322,0.004351336,0.050668444,0.009182883,0.00133907,1,0.001472669,0.003171081,0,0.00399633,0.00494427,0.003307142,FALSE
0.003800569,0.000920922,0.008235667,0.006335128,0.004039889,0.001462325,0.003167564,2753.666667,0.003624178,0.001267026,0.00791891,0.000316756,0.003304384,0.00144363,0.001442433,0.005384859,0.000518687,126.3333333,0.004329139,0.000316756,0.005384859,0.004454189,0.002813632,0.00299122,0.003484321,119.8851591,0.000620943,0.002850808,0.002911389,0.006335128,0.006079214,0.001648171,0.005068103,0.004751346,0.005478301,0.000723227,0.002781675,0.002468726,1369.291457,0.001638501,0.003088977,0.000717794,0.012987013,0.001962103,0.002075946,1232681639,0.002991309,159.6666667,0.001851513,0.001341852,0.003167564,27,23761.01024,0.003717271,0.000307516,0.003205644,0.000633513,0.003801077,0.001653604,0.006018372,0.002476,0.00258659,0.006305702,0.002170665,0.005476032,0.00577311,0.000308714,0.00092657,0.007143755,0.006335128,0.005485915,0.001335435,0.001140136,0.017745441,0.003638638,0.002173488,0.006018372,0.002378243,3346.333333,0.001748323,0.001144371,0.060024015,0.001863577,0.00443459,0.001245721,0.005068103,0.006517301,0.003169022,0.003003713,0.017832523,0.004566191,0.003109298,1,0.005980437,0.004864038,0.001900538,0.002605285,0.010634375,0.002180119,FALSE
0.001388305,0.004883165,0.007654456,0.003827228,0.007552586,0.003114297,0.003280481,3041,0.004293542,0.002186987,0.012575178,0,0.001431181,0.001725992,0.000589623,0.000546747,0.000273373,31,0.004229229,0.003280481,0.015308912,0.001136369,0.006753903,0.003409108,0.004920722,62.70140863,0.000328734,0.005467469,0.013191557,0.012575178,0.001704554,0.001683116,0.003827228,0.005467469,0.004272105,0.001157807,0.001977928,0.005933783,61981.55102,0.002524675,0.004293542,0.000884434,0.014762165,0.00256755,0.004207791,1324526381,0.000294811,128.5,0.000884434,0.000273373,0.004920722,30.5,40011.63732,0.001136369,0,0.001977928,0.000546747,0.001640241,0.000862996,0.001640241,0.007595461,0.000884434,0.003661044,0.003977293,0.003092859,0.002272739,0,0.000273373,0.011594193,0.000546747,0.000568185,0.000862996,0,0.01357212,0.016498796,0.000862996,0.001093494,0.003114297,5531.25,0.005596096,0.00277661,0.106567596,0.00082012,0.001640241,0.003200049,0.002186987,0.001725992,0.00195649,0.004818851,0.08186195,0.016311174,0.00082012,1,0.000273373,0.002588988,0.001640241,0.001999366,0.004207791,0.005408474,FALSE
